state,elderly_mode,school_mode,mask,ILIp,pca_1,date,resid_av7,unweighted_ili,Hospitalization_weeklysum,Hospitalization_weeklyave,Hospitalization_weeklysum_pop
OR,2.0,3.0,0.5461,0.000656029184,-2.419680689427007,2020-08-02,6.428571428571429,0.983552,,,
PA,3.0,3.0,0.7432,0.0,-14.205689507545433,2020-08-02,7.571428571428571,0.673072,,,
RI,3.0,3.0,0.754,0.0,-14.10628038109384,2020-08-02,6.71428571428571,0.326892,,,
SC,3.0,3.0,0.6675,3.3652683812e-05,11.747760978507207,2020-08-02,7.0,1.60523,,,
SD,2.0,3.0,0.4144,0.0,70.51817376927843,2020-08-02,2.71428571428571,0.5179560000000001,,,
TN,2.0,1.2857142857142858,0.5565,0.0,7.349025257255447,2020-08-02,6.0,1.31206,,,
TX,3.0,3.0,0.7415,8.052436e-05,-17.68821398089347,2020-08-02,10.2857142857143,1.2987799999999998,,,
UT,1.0,3.0,0.6366,0.0,-3.734825674809561,2020-08-02,6.571428571428571,0.680504,,,
VA,1.0,3.0,0.7688,0.0,-18.17534763094932,2020-08-02,10.0,0.765915,,,
VT,2.0,3.0,0.7565,0.0,-6.011996468089506,2020-08-02,6.857142857142861,0.767342,,,
WA,3.0,3.0,0.603,0.0,-16.290670895093292,2020-08-02,8.0,0.492696,,,
WI,2.0,3.0,0.7184,0.0,13.723599374569348,2020-08-02,5.71428571428571,0.716522,,,
WV,3.0,3.0,0.7241,0.0,23.072841699166457,2020-08-02,5.14285714285714,0.66335,,,
WY,2.0,3.0,0.4028,0.0,66.29754777339366,2020-08-02,2.0,0.0453309,,,
AK,2.0,3.0,0.5566,0.0,25.407058239279845,2020-08-09,4.57142857142857,0.195695,,,
AL,3.0,3.0,0.5953,0.0,11.348371555372864,2020-08-09,6.142857142857139,0.927704,,,
AR,2.0,3.0,0.6154,4.043091195e-05,14.38525717788648,2020-08-09,5.428571428571429,1.01886,,,
AZ,1.0,3.0,0.8034,0.0,-27.052857721289804,2020-08-09,10.1428571428571,0.468734,,,
CA,3.0,3.0,0.7455,4.00076e-05,-34.52149783825993,2020-08-09,11.4285714285714,1.00019,,,
CO,3.0,2.0,0.5976,0.0,-9.34972070576449,2020-08-09,6.857142857142861,0.573599,,,
CT,3.0,3.0,0.7422,0.0,-2.4976604666731874,2020-08-09,4.71428571428571,0.5137189999999999,,,
DE,1.0,3.0,0.7943,0.0,1.797289375494935,2020-08-09,7.571428571428571,0.440695,,,
GA,3.0,2.0,0.6246,0.0,-17.977950104326382,2020-08-09,8.285714285714281,2.02846,,,
HI,2.0,3.0,0.7011,0.0,-59.33075912969242,2020-08-09,12.857142857142902,0.406377,,,
IA,2.0,3.0,0.4699,0.0,28.495042477134525,2020-08-09,1.14285714285714,0.661834,,,
ID,1.0,3.0,0.4563,0.0,37.96092310277593,2020-08-09,2.57142857142857,0.949874,,,
IL,1.0,1.0,0.8137,0.0004277919599999,-14.225738759124264,2020-08-09,7.0,0.76941,,,
IN,1.0,3.0,0.6609999999999999,0.0,21.027628295758795,2020-08-09,4.142857142857141,1.72745,,,
KS,2.0,3.0,0.4961,0.0,16.31024114219727,2020-08-09,5.428571428571429,0.8992610000000001,,,
KY,2.0,3.0,0.6339,0.0,10.003519629528032,2020-08-09,5.571428571428571,0.813986,,,
LA,3.0,3.0,0.5694,0.0,-8.320847513271541,2020-08-09,7.142857142857139,2.55251,,,
MA,2.0,3.0,0.7317,0.0,-31.08895855791657,2020-08-09,9.14285714285714,0.777208,,,
MD,2.0,3.0,0.7874,0.0,-26.599193975287747,2020-08-09,10.857142857142902,0.918755,,,
ME,1.0,3.0,0.6419,0.0,46.91730841191542,2020-08-09,3.4285714285714306,0.438344,0.0,0.0,0.0
MI,3.0,3.0,0.6518,0.0,4.636605745666197,2020-08-09,5.28571428571429,0.362996,,,
MN,2.0,3.0,0.5997,0.0,-18.787933891030715,2020-08-09,7.857142857142861,0.7979890000000001,,,
MO,3.0,3.0,0.4364,0.0,7.793515062629339,2020-08-09,5.14285714285714,0.918179,,,
MS,3.0,3.0,0.4976,0.0,14.915320899722673,2020-08-09,5.14285714285714,1.8112,,,
MT,3.0,3.0,0.527,0.0,56.51298949768709,2020-08-09,1.7142857142857095,0.646831,,,
NC,3.0,3.0,0.6195,0.0,-9.170292605043173,2020-08-09,6.71428571428571,0.6860850000000001,,,
ND,1.0,3.0,0.421,0.0,19.182034180666243,2020-08-09,3.0,0.865225,,,
NE,3.0,3.0,0.5006,0.0,23.59503573164615,2020-08-09,5.14285714285714,1.05541,,,
NH,2.0,3.0,0.6879,0.0,11.833746560328528,2020-08-09,6.0,0.155642,,,
NJ,2.0,3.0,0.7762,0.0,-23.139690813158523,2020-08-09,9.571428571428571,1.4508299999999998,,,
NM,2.0,3.0,0.6955,3.119615928e-05,-2.69139186299017,2020-08-09,8.428571428571429,0.786144,,,
NV,2.0,3.0,0.6516,6.848458122000001e-06,-22.748534939074307,2020-08-09,9.14285714285714,0.54582,,,
NY,2.0,3.0,0.7606,0.0,-32.4507277517931,2020-08-09,8.428571428571429,0.5242100000000001,0.0,0.0,0.0
OH,2.0,3.0,0.5749,0.0,10.724728983214222,2020-08-09,5.571428571428571,0.522583,,,
OK,2.0,3.0,0.5379,0.0,15.60395748558834,2020-08-09,5.28571428571429,0.281558,,,
OR,2.0,3.0,0.5408,0.0,-4.440148934346664,2020-08-09,6.428571428571429,0.733205,,,
PA,3.0,3.0,0.7106,0.0,-13.333820603346505,2020-08-09,6.857142857142861,0.739845,,,
RI,3.0,3.0,0.7295,0.0,-17.624497020881496,2020-08-09,7.142857142857139,0.383325,,,
SC,3.0,3.0,0.6518,4.5639405225e-05,10.409505063475065,2020-08-09,6.28571428571429,1.44525,0.0,0.0,0.0
SD,2.0,3.0,0.3638,0.0,90.04552967929581,2020-08-09,3.28571428571428,0.308302,,,
TN,2.0,1.0,0.5196,0.0,5.166234046432144,2020-08-09,5.71428571428571,1.17415,,,
TX,2.4285714285714284,3.0,0.726,6.22292e-05,-17.977779835051344,2020-08-09,9.85714285714286,1.13144,,,
UT,1.0,3.0,0.5841,0.0,-3.499553577026892,2020-08-09,6.142857142857139,1.02206,,,
VA,1.0,3.0,0.7559999999999999,0.0,-17.227517004266595,2020-08-09,9.14285714285714,0.775992,,,
VT,2.0,3.0,0.7322,0.0,-3.074341944345808,2020-08-09,6.0,0.577717,,,
WA,3.0,3.0,0.5815,0.0,-19.11171736963754,2020-08-09,8.142857142857139,0.566721,,,
WI,2.0,3.0,0.7101,0.0,10.0509587371267,2020-08-09,6.0,0.618767,,,
WV,3.0,3.0,0.7181,0.0,20.627643276048047,2020-08-09,4.42857142857143,0.810942,,,
WY,2.0,3.0,0.3524,0.0,71.18954821577337,2020-08-09,1.28571428571429,0.18018,,,
AL,3.0,2.8571428571428568,0.5666,0.0,9.363848321137288,2020-08-16,5.857142857142861,0.93915,,,
AR,2.0,1.0,0.573,2.65177224576e-05,14.10250918680546,2020-08-16,4.71428571428571,0.772992,,,
AZ,1.0,3.0,0.8029999999999999,0.0,-27.21736308696141,2020-08-16,10.1428571428571,0.37342,,,
CA,3.0,3.0,0.7197,6.232059599999999e-05,-37.33317868963486,2020-08-16,11.5714285714286,0.798982,,,
CO,3.0,2.0,0.6686,0.0,-12.780501383988012,2020-08-16,7.28571428571429,0.5718340000000001,,,
CT,3.0,3.0,0.7076,0.0,-8.974878984881212,2020-08-16,7.428571428571429,0.586317,,,
DE,1.0,3.0,0.7746,0.0,-0.978400285544758,2020-08-16,7.71428571428571,0.552351,,,
GA,3.0,2.0,0.563,0.0004226815799999,-19.143529739276374,2020-08-16,7.857142857142861,2.0419400000000003,,,
HI,2.0,3.0,0.6698,0.0,-62.560871569077385,2020-08-16,13.2857142857143,0.487013,,,
IA,2.0,3.0,0.4249,0.0,29.66686552589096,2020-08-16,2.0,1.2699200000000002,,,
ID,1.0,3.0,0.3928,0.0,35.19390566846345,2020-08-16,2.71428571428571,1.10454,,,
IL,1.0,1.0,0.7898,0.0,-14.788945152653527,2020-08-16,6.71428571428571,0.8965700000000001,,,
IN,1.0,3.0,0.6575,0.0,18.39758060212617,2020-08-16,4.28571428571429,2.8037400000000003,,,
KS,2.0,3.0,0.4509,0.0,16.599498356519845,2020-08-16,4.85714285714286,0.960329,,,
KY,2.0,3.0,0.6559999999999999,0.0,6.047534584179406,2020-08-16,5.571428571428571,0.763803,,,
LA,3.0,3.0,0.5259,0.0,-10.270063821380406,2020-08-16,7.0,2.55768,,,
MA,2.0,3.0,0.6967,0.0,-33.36759906230165,2020-08-16,9.571428571428571,0.759364,,,
MD,2.0,3.0,0.7674,0.0,-27.54139090681434,2020-08-16,11.0,1.05699,,,
MI,3.0,3.0,0.6583,0.0,3.4075026333151817,2020-08-16,5.14285714285714,0.350859,0.0,0.0,0.0
MN,2.0,3.0,0.5559,0.0,-16.611260737072385,2020-08-16,7.0,0.586214,,,
MO,3.0,3.0,0.3696,0.0,8.92960216254128,2020-08-16,4.71428571428571,0.6594979999999999,,,
MS,3.0,3.0,0.4963,0.0,12.40280203871604,2020-08-16,5.0,1.60384,,,
MT,3.0,3.0,0.4626,0.0,53.21157258191907,2020-08-16,1.42857142857143,0.567077,,,
NC,3.0,2.0,0.6339,0.0,-11.57052915835746,2020-08-16,7.0,0.674559,,,
ND,1.0,3.0,0.3772,0.0,17.326817472044045,2020-08-16,3.0,0.859873,,,
NE,3.0,3.0,0.4511,0.0,20.66617535020153,2020-08-16,4.71428571428571,0.952803,,,
NJ,2.0,3.0,0.7636,0.0,-26.524120246096444,2020-08-16,10.1428571428571,1.34956,,,
NM,2.0,3.0,0.6396,2.62702783287e-05,-5.387359349969445,2020-08-16,8.428571428571429,0.765779,,,
NV,2.0,3.0,0.5920000000000001,1.56347128767e-05,-25.5588792861304,2020-08-16,9.28571428571428,0.548275,,,
NY,2.0,3.0,0.7018,0.0,-34.94016401557811,2020-08-16,9.0,0.739927,0.0,0.0,0.0
OH,2.0,3.0,0.5459,4.301401e-05,8.753210805356332,2020-08-16,5.571428571428571,0.330877,,,
OK,2.0,3.0,0.4942,0.0,13.502643092604917,2020-08-16,4.71428571428571,0.262467,,,
OR,2.0,3.0,0.4904,0.0,-6.562731326418712,2020-08-16,6.28571428571428,0.7435149999999999,,,
PA,3.0,3.0,0.6451,0.0,-13.705807042661766,2020-08-16,6.857142857142861,0.6752100000000001,,,
RI,3.0,3.0,0.6929,0.0,-19.46645830225062,2020-08-16,7.28571428571429,0.503704,,,
SC,3.0,3.0,0.612,8.1213353028e-05,9.297912801024436,2020-08-16,5.857142857142861,1.47321,0.0,0.0,0.0
TN,2.0,1.8571428571428568,0.5,0.0008170658999999,2.9138786078883774,2020-08-16,5.571428571428571,1.14435,,,
TX,2.0,3.0,0.6985,5.002515e-05,-18.9517523455648,2020-08-16,9.714285714285714,1.1116700000000002,,,
UT,1.0,3.0,0.5209,0.0,-5.628313491659073,2020-08-16,6.0,0.640597,,,
VA,1.0,3.0,0.7353,0.0,-18.96241226186116,2020-08-16,9.428571428571429,0.801671,,,
WA,2.2857142857142856,3.0,0.5264,0.0,-18.8060014120873,2020-08-16,7.428571428571429,0.5890529999999999,,,
WI,2.0,3.0,0.6872,0.0,10.857168433054431,2020-08-16,5.28571428571428,0.6543800000000001,,,
WV,3.0,3.0,0.6940000000000001,0.0,20.42329341991562,2020-08-16,4.71428571428571,0.990572,,,
WY,2.0,3.0,0.2947,0.0,71.76209983117833,2020-08-16,1.28571428571429,0.127334,,,
AL,3.0,2.0,0.5689,0.0,4.553003890498331,2020-08-23,6.142857142857139,0.93497,,,
AR,2.0,1.0,0.5654,0.0,13.392742945305084,2020-08-23,4.142857142857141,1.03863,,,
AZ,1.0,2.4285714285714284,0.7609,0.0,-26.372843545042752,2020-08-23,9.571428571428571,0.371818,,,
CA,3.0,3.0,0.742,0.0,-37.59828377451986,2020-08-23,11.857142857142902,0.810917,,,
CO,3.0,2.0,0.6594,0.0,-14.84598768069376,2020-08-23,7.142857142857139,0.524618,,,
CT,3.0,3.0,0.6865,0.0,-5.641467876678848,2020-08-23,6.857142857142861,0.7279260000000001,,,
GA,3.0,2.0,0.5726,0.00041851654,-22.5542476951142,2020-08-23,8.571428571428571,1.89126,,,
HI,2.0,3.0,0.6901,0.0,-65.70716642117307,2020-08-23,14.2857142857143,0.794326,,,
IA,2.0,3.0,0.433,0.0,23.349735550599394,2020-08-23,3.85714285714286,10.8216,,,
ID,1.0,2.8571428571428568,0.3796,0.0,30.663295721764275,2020-08-23,3.0,0.8180189999999999,,,
IL,1.0,1.0,0.7637,0.0,-15.899420725331993,2020-08-23,7.142857142857139,0.776458,,,
IN,1.0,3.0,0.6754,0.0,17.211776205593047,2020-08-23,3.85714285714286,1.74486,,,
KS,2.0,3.0,0.4613,0.0,14.788240562066644,2020-08-23,4.85714285714286,1.19808,,,
KY,2.0,2.0,0.6288,0.0,5.695820113852181,2020-08-23,5.428571428571429,0.93413,,,
LA,3.0,3.0,0.5212,0.0,-11.996886417283529,2020-08-23,7.857142857142861,2.13185,,,
MA,2.0,3.0,0.6771,0.0,-30.22040433947389,2020-08-23,8.571428571428571,0.696873,,,
MD,2.0,3.0,0.7445,0.0,-25.37252279058912,2020-08-23,9.85714285714286,0.99294,,,
MI,3.0,3.0,0.6493,0.0,2.2941642238327726,2020-08-23,5.428571428571429,0.347564,0.0,0.0,0.0
MN,2.0,3.0,0.5638,0.0,-17.38010956736128,2020-08-23,7.142857142857139,0.809157,,,
MO,3.0,3.0,0.3991,0.0,6.701338822126502,2020-08-23,4.71428571428571,0.866858,,,
MS,3.0,3.0,0.5405,0.00231518216,10.58060692920602,2020-08-23,5.28571428571428,1.50532,,,
NC,3.0,2.0,0.6243,4.6037432e-05,-12.67368886646186,2020-08-23,6.857142857142861,0.7547119999999999,,,
ND,1.0,3.0,0.3874,0.0,16.516922544107416,2020-08-23,2.71428571428571,0.854139,,,
NE,3.0,3.0,0.4525,0.0,17.512208612946136,2020-08-23,4.71428571428571,1.0317,,,
NJ,2.0,3.0,0.7297,0.0,-22.526110185627772,2020-08-23,9.0,1.2799,,,
NM,2.0,2.0,0.6301,1.9753428345e-05,-8.273218598828747,2020-08-23,8.71428571428571,0.6587770000000001,,,
NV,2.0,3.0,0.5818,0.0,-25.285906202234827,2020-08-23,9.28571428571428,0.452562,,,
NY,2.0,3.0,0.7018,0.0,-31.50223467079999,2020-08-23,8.0,0.7242310000000001,0.0,0.0,0.0
OH,2.0,3.0,0.5434,2.8499535e-05,8.583395106118687,2020-08-23,5.28571428571429,0.633323,,,
OK,2.0,3.0,0.4868,0.0,11.523629925453651,2020-08-23,4.57142857142857,0.716538,,,
OR,2.0,3.0,0.4664,0.0,-6.0266797475797445,2020-08-23,6.0,0.794804,,,
PA,3.0,2.0,0.6481,0.0,-12.91148068506776,2020-08-23,6.428571428571429,0.715812,,,
RI,3.0,3.0,0.6673,0.0,-14.778493677782302,2020-08-23,6.571428571428571,0.289046,,,
SC,3.0,2.0,0.593,0.0002389600955699,5.452467042393139,2020-08-23,5.857142857142861,1.45467,0.0,0.0,0.0
TN,2.0,2.0,0.5185,0.0,0.9459232578090778,2020-08-23,5.428571428571429,1.20195,,,
TX,2.0,3.0,0.6844,3.4075104e-05,-17.994705664750803,2020-08-23,9.571428571428571,0.811312,,,
UT,1.0,2.0,0.5067,0.0,-7.033510469988853,2020-08-23,5.857142857142861,0.597163,,,
VA,1.0,3.0,0.6683,0.0,-17.86434016991351,2020-08-23,8.571428571428571,0.779704,,,
WA,2.0,3.0,0.5519,0.0,-19.44899743071917,2020-08-23,8.0,0.430132,,,
WI,2.0,3.0,0.6738,0.0,8.688714298115293,2020-08-23,5.28571428571429,0.622084,,,
WY,2.0,3.0,0.2818,0.0,60.312682651758486,2020-08-23,1.7142857142857095,0.267857,,,
AL,3.0,2.0,0.5896,0.0,3.8055620874982026,2020-08-30,5.857142857142861,1.04627,,,
AR,2.0,1.0,0.5826,0.0,6.46621523356952,2020-08-30,5.28571428571428,0.8823719999999999,,,
AZ,1.0,2.0,0.6903,5.3497486e-05,-24.140067526399942,2020-08-30,8.85714285714286,0.384874,,,
CA,3.0,3.0,0.7518,0.0,-35.10246351388472,2020-08-30,11.2857142857143,0.799791,,,
CO,3.0,2.0,0.6336,0.0,-13.465133861067024,2020-08-30,7.142857142857139,0.532227,,,
CT,3.0,2.2857142857142856,0.684,0.0,-7.956487915614579,2020-08-30,7.28571428571428,0.584327,,,
GA,3.0,2.0,0.6127,0.0,-20.143736281053496,2020-08-30,7.571428571428571,1.79325,,,
HI,2.0,2.0,0.7112,8.402315e-06,-70.79357121163446,2020-08-30,15.857142857142902,0.289735,,,
IA,2.0,2.0,0.4627,0.0,22.108130569296023,2020-08-30,3.71428571428571,6.039219999999999,,,
ID,1.0,2.0,0.3973,0.0,29.418306733506068,2020-08-30,2.42857142857143,1.09979,,,
IL,1.0,1.0,0.7544,0.00018089666,-15.692096662613997,2020-08-30,7.142857142857139,0.68782,,,
IN,1.0,2.0,0.6848,0.0,15.010589226436442,2020-08-30,3.71428571428571,1.45513,,,
KS,2.0,2.0,0.5019,0.0,13.897878344303887,2020-08-30,4.57142857142857,0.866418,,,
KY,2.0,2.0,0.601,0.0,4.287926980384876,2020-08-30,5.71428571428571,0.86251,,,
LA,3.0,2.0,0.5529,0.0,-9.976920821374362,2020-08-30,4.85714285714286,1.92472,,,
MA,2.0,3.0,0.6778,0.0,-30.525315530800373,2020-08-30,9.428571428571429,0.691485,,,
MD,2.0,3.0,0.7297,0.0,-27.155444020999443,2020-08-30,10.5714285714286,0.876059,,,
MI,3.0,3.0,0.644,0.0,0.5397566386828135,2020-08-30,5.571428571428571,0.272964,0.0,0.0,0.0
MN,2.0,3.0,0.5917,0.0,-17.315775240604562,2020-08-30,6.571428571428571,0.3408739999999999,,,
MO,3.0,2.0,0.4535,0.0,5.503454664560991,2020-08-30,4.71428571428571,0.957143,,,
MS,3.0,2.0,0.6052,0.0,11.727231214546142,2020-08-30,5.0,1.44818,,,
NC,3.0,2.0,0.6297,0.0,-12.27033613217594,2020-08-30,6.428571428571429,0.693095,,,
ND,1.0,2.0,0.4259,0.0,14.342519991044869,2020-08-30,2.85714285714286,1.27319,,,
NE,2.2857142857142856,2.0,0.4885,0.0,18.877614907704874,2020-08-30,4.0,0.881698,,,
NJ,2.0,3.0,0.6919,0.0,-24.014128417250603,2020-08-30,9.285714285714286,1.19963,,,
NM,2.0,2.0,0.6584,0.0,-7.053281533785168,2020-08-30,7.857142857142861,0.84934,,,
NV,2.0,3.0,0.6115,2.1194727628e-05,-23.752559354033107,2020-08-30,8.71428571428571,0.676111,,,
NY,2.0,3.0,0.7173,0.0,-32.34591796585618,2020-08-30,8.71428571428571,0.625563,0.0,0.0,0.0
OH,2.0,3.0,0.5791,1.7283488e-05,7.6590204179650785,2020-08-30,5.28571428571429,0.375728,,,
OK,2.0,2.0,0.507,0.0,10.845203167860356,2020-08-30,4.71428571428571,0.310345,,,
OR,2.0,3.0,0.4873,0.0,-5.7978124016852055,2020-08-30,6.0,0.7878109999999999,,,
PA,3.0,2.0,0.6876,0.0,-13.87867684258016,2020-08-30,6.857142857142861,0.637379,,,
RI,3.0,3.0,0.6594,0.0,-19.27957791845879,2020-08-30,7.142857142857139,0.442678,,,
SC,3.0,2.0,0.6016,2.8874105592e-05,7.353779293258117,2020-08-30,5.14285714285714,1.33976,0.0,0.0,0.0
TN,2.0,2.0,0.5489,0.0,-1.2388224223383553,2020-08-30,5.571428571428571,1.36596,,,
TX,2.0,2.2857142857142856,0.6896,0.000109084434,-19.31704196727774,2020-08-30,9.428571428571429,0.956881,,,
UT,1.0,2.0,0.5213,0.0,-5.373717704124583,2020-08-30,5.28571428571428,0.831419,,,
VA,1.0,2.2857142857142856,0.6045,0.0,-17.455898791717026,2020-08-30,8.71428571428571,0.7114510000000001,,,
WA,2.0,3.0,0.6111,0.0,-17.774661653187884,2020-08-30,7.28571428571428,0.579761,,,
WI,2.0,3.0,0.6742,0.0,8.273458367661432,2020-08-30,5.428571428571429,0.5997,,,
WY,2.0,2.0,0.2918,0.0,52.42293785248693,2020-08-30,1.42857142857143,0.456853,,,
AL,3.0,2.0,0.6026,0.0,10.78053023057664,2020-09-06,5.14285714285714,0.994187,,,
AR,2.0,1.0,0.5999,0.0,11.711696183201097,2020-09-06,4.142857142857141,1.3878700000000002,,,
AZ,1.0,2.0,0.6504,0.0,-23.599451094922284,2020-09-06,9.0,0.446769,,,
CA,3.0,3.0,0.728,0.0,-36.54627002620597,2020-09-06,11.5714285714286,0.846416,,,
CO,2.4285714285714284,2.0,0.6504,0.0,-16.267645719476604,2020-09-06,8.571428571428571,0.6920569999999999,,,
CT,3.0,2.0,0.6969,0.0,-4.775031070426507,2020-09-06,6.857142857142861,0.6829270000000001,,,
GA,3.0,2.0,0.6078,0.0,-18.703056176894325,2020-09-06,7.428571428571429,1.68315,,,
HI,2.0,2.0,0.7113,3.3020625e-05,-72.7579160443368,2020-09-06,16.7142857142857,0.600375,,,
IA,2.0,2.0,0.4848,0.0,18.119707456490417,2020-09-06,4.85714285714286,3.16594,,,
ID,1.0,2.0,0.4255,0.0,32.050223640992826,2020-09-06,2.57142857142857,1.14041,,,
IL,1.0,1.0,0.7182,0.0,-19.21025624595827,2020-09-06,8.0,0.655539,,,
IN,1.0,2.0,0.6452,0.0,14.512400307746196,2020-09-06,4.42857142857143,2.43028,,,
KS,2.0,2.0,0.5432,0.0,12.129246051597724,2020-09-06,5.28571428571429,0.90398,,,
KY,2.0,2.0,0.6149,0.0,8.448374603938248,2020-09-06,5.571428571428571,0.838678,,,
LA,3.0,2.0,0.5808,0.0,-7.608587959931277,2020-09-06,5.14285714285714,2.22641,,,
MA,2.0,3.0,0.6926,0.0,-29.86693959104688,2020-09-06,8.714285714285719,0.725985,,,
MD,2.0,2.0,0.7269,0.0,-26.286246897232733,2020-09-06,10.4285714285714,0.809919,,,
MI,3.0,2.0,0.6488,0.0,-2.7516566306245926,2020-09-06,6.428571428571429,0.19943,0.0,0.0,0.0
MN,2.0,3.0,0.6128,0.0,-20.58981031985948,2020-09-06,7.571428571428571,0.78835,,,
MO,2.0,2.0,0.5046,0.0,6.5702833978103214,2020-09-06,4.71428571428571,1.11111,,,
MS,3.0,2.0,0.6404,9.4945139604e-05,16.409032111798012,2020-09-06,4.42857142857143,1.4779799999999998,,,
NC,2.571428571428572,2.0,0.6457,3.8061096e-05,-9.162530284950256,2020-09-06,6.428571428571429,0.746296,,,
ND,1.0,2.0,0.4259,0.0,7.887169474846395,2020-09-06,3.85714285714286,1.19592,,,
NE,2.0,2.0,0.5225,0.0,13.679220080669436,2020-09-06,5.571428571428571,1.04094,,,
NJ,2.0,3.0,0.6818,0.0,-22.226532138412857,2020-09-06,9.14285714285714,1.351,,,
NM,2.571428571428572,2.0,0.6956,3.57908545245e-05,-2.684269502563406,2020-09-06,8.0,0.727449,,,
NV,2.0,3.0,0.6571,1.12406744736e-05,-21.12129086443645,2020-09-06,8.85714285714286,0.393424,,,
NY,2.0,2.0,0.7162,0.0,-31.923440585638133,2020-09-06,8.285714285714281,0.671204,0.0,0.0,0.0
OH,2.0,3.0,0.6077,0.0,5.644450762642907,2020-09-06,5.428571428571429,0.486196,,,
OK,2.0,2.0,0.5171,0.0,11.897779900296632,2020-09-06,5.14285714285714,1.52358,,,
OR,2.0,3.0,0.5546,0.0,-8.590237890912858,2020-09-06,6.71428571428571,0.784505,,,
PA,3.0,2.0,0.6734,0.0,-15.332948065967994,2020-09-06,6.71428571428571,0.799972,,,
RI,3.0,3.0,0.6783,9.4855867176e-06,-13.883216222858016,2020-09-06,6.571428571428571,0.387012,,,
SC,2.142857142857143,2.0,0.6193,8.081495319600001e-05,10.944416576382922,2020-09-06,5.71428571428571,1.25802,0.0,0.0,0.0
TN,2.0,2.0,0.5682,0.0,2.3750378726585533,2020-09-06,5.0,1.18701,,,
TX,2.0,2.0,0.6939,9.158754e-05,-17.806729488192293,2020-09-06,9.714285714285714,1.38769,,,
UT,1.0,2.0,0.5333,0.0,-6.207687466370609,2020-09-06,5.857142857142861,0.8715040000000001,,,
VA,1.0,2.0,0.6124,0.0,-18.090018725500432,2020-09-06,8.714285714285719,0.763135,,,
WA,2.0,3.0,0.6427,0.0,-19.503662294596595,2020-09-06,7.857142857142861,0.6413449999999999,,,
WI,2.0,2.2857142857142856,0.6457,0.0,4.195313173134954,2020-09-06,6.28571428571428,0.752724,,,
AL,3.0,2.0,0.6097,0.000104615852,-0.0937766352876048,2020-09-13,4.42857142857143,0.986942,,,
AR,2.0,1.0,0.629,0.0,11.57680147512656,2020-09-13,2.42857142857143,1.09621,,,
AZ,1.0,2.0,0.6671,0.0,-22.57674777064435,2020-09-13,8.142857142857139,0.759249,,,
CA,3.0,3.0,0.721,2.6657564e-05,-36.35249032393354,2020-09-13,11.2857142857143,0.784046,,,
CO,2.0,2.0,0.6571,1.04853e-05,-14.334107577725938,2020-09-13,6.71428571428571,0.873775,,,
CT,3.0,2.0,0.7269,0.0,-9.6316028494053,2020-09-13,6.428571428571429,0.7580899999999999,,,
DE,1.8571428571428568,2.0,0.7202,0.0,-5.437017876348959,2020-09-13,6.571428571428571,0.404635,,,
GA,3.0,2.0,0.5942,0.00048308127,-20.01353127057017,2020-09-13,6.428571428571429,1.68321,0.0,0.0,0.0
HI,2.0,2.0,0.732,0.0,-70.01986751144689,2020-09-13,15.0,0.679392,,,
IA,2.0,2.0,0.4965,0.0,17.65235957217653,2020-09-13,3.4285714285714306,1.96539,,,
ID,1.0,2.0,0.4539,0.0,30.481754565215997,2020-09-13,1.7142857142857095,0.860817,,,
IL,1.0,1.0,0.6775,0.000358743988,-17.87084777209316,2020-09-13,7.142857142857139,0.645223,,,
IN,1.0,2.0,0.6044,0.0,15.13850375108338,2020-09-13,2.42857142857143,1.54072,,,
KS,2.0,2.0,0.5727,0.0,13.654201014639328,2020-09-13,3.71428571428571,1.21158,,,
KY,2.0,2.0,0.6309,0.0,8.235289593960829,2020-09-13,4.0,0.935802,,,
LA,3.0,2.0,0.5951,0.0,-8.05149329230923,2020-09-13,5.28571428571428,2.24253,,,
MA,2.0,3.0,0.7222,0.0,-30.58464366264435,2020-09-13,9.0,0.711484,,,
MD,2.0,2.0,0.7268,0.0,-25.657667456312257,2020-09-13,10.1428571428571,0.730862,,,
MI,3.0,2.0,0.6446,0.0,-0.9852565320526288,2020-09-13,4.42857142857143,0.386035,0.0,0.0,0.0
MN,2.0,3.0,0.6326,0.0,-18.97221407154827,2020-09-13,6.71428571428571,0.988887,,,
MO,2.0,2.0,0.5343,2.0211807e-05,5.834712828146122,2020-09-13,3.4285714285714306,0.962467,,,
MS,3.0,2.0,0.6292,0.0001491962984679,13.05021770226415,2020-09-13,2.85714285714286,1.66271,,,
MT,3.0,1.0,0.5197,0.0,48.301600703615,2020-09-13,-5.55111512312578e-17,0.733496,,,
NC,2.0,2.0,0.6392,2.97649e-05,-10.766740148128267,2020-09-13,5.0,0.676475,,,
ND,1.0,2.0,0.3898,0.0,13.707633692847098,2020-09-13,1.42857142857143,0.8384389999999999,,,
NE,2.0,2.0,0.5341,0.0,16.839607869245967,2020-09-13,3.5714285714285694,0.89465,,,
NJ,2.0,2.142857142857143,0.6948,5.973879366e-05,-23.64984808893985,2020-09-13,9.0,1.26945,,,
NM,3.0,2.0,0.716,0.000111935628351,-3.709150853876163,2020-09-13,6.857142857142861,0.859107,,,
NV,2.0,3.0,0.6842,6.0531222370000015e-06,-21.28910329357777,2020-09-13,8.285714285714281,0.452773,,,
NY,2.0,2.0,0.7204,3.502755e-05,-30.50340593591253,2020-09-13,8.0,0.7783899999999999,0.0,0.0,0.0
